Date,Day,Holiday,ADR_Model,ADR_Confirmation,ADR_True_False,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR_Model,ODR_CONF_TIME,ODR_Confirmation,ODR_True_False,ODR Box Color,ODR MAX RET TIME,ODR Close Price,ODR Close Location,ODR Mid Trans,ODR Mid Box,ODR Mid Session,TRANS MAX RET,TRANS MAX EXT,TRANS LOW TIME,TRANS HIGH TIME,RDR_Model,RDR Box Color,RDR_Confirmation,RDR_True_False,RDR_CONF_TIME,RDR IDR MID,RDR DR MID,rdr_idr_highSD,rdr_idr_lowSD,ADR Mid RDR Trans,ADR Mid RDR Box,ADR Mid RDR Session
2009-02-13,Friday,No,UXP/UX,Long,True,intact,intact,broken,UXP,04:35,Long,False,green,08:20,-1.000,inside,intact,intact,broken,-2.360,-0.920,09:25,08:35,DXP,green,Long,True,10:30,-2.320,-2.340,-1.440,-3.200,broken,broken,broken
2009-02-12,Thursday,No,RC,Short,True,intact,intact,intact,DXP,05:15,Short,True,red,07:15,-0.393,inside,broken,broken,broken,-1.286,1.071,09:20,08:45,D,green,Long,True,10:45,0.143,0.375,-0.571,0.857,intact,intact,broken
2009-02-11,Wednesday,No,DXP/DX,Short,True,broken,broken,broken,RX,05:30,Long,False,green,07:55,-1.200,below,intact,broken,broken,-1.480,-0.560,08:30,08:40,D,red,Short,True,10:30,-1.360,-1.220,-0.080,-2.640,intact,broken,broken
2009-02-10,Tuesday,No,DXP/DX,Long,True,intact,broken,broken,RX,07:10,Long,True,red,07:25,0.379,above,broken,intact,broken,-0.690,0.793,09:15,08:30,UX,red,Short,True,11:05,0.862,0.914,2.034,-0.310,broken,intact,broken
2009-02-09,Monday,No,UX,Short,True,broken,broken,broken,D,04:00,Short,False,red,08:20,-1.889,above,intact,intact,intact,-3.000,-1.278,08:30,09:25,UXP,red,Long,True,10:45,-2.000,-2.194,-2.667,-1.333,intact,intact,intact
2009-02-06,Friday,No,UXP/UX,Long,False,broken,broken,broken,RX,04:05,Short,False,red,06:45,-0.500,inside,broken,intact,intact,-2.346,0.346,08:30,09:15,UXP,green,Long,True,11:10,-3.654,-3.173,-4.769,-2.538,broken,intact,intact
2009-02-05,Thursday,No,DXP/DX,Long,False,broken,broken,intact,UX,05:15,Long,True,green,07:50,-0.077,inside,broken,intact,intact,-0.885,0.692,08:30,08:30,UXP,green,Long,True,10:30,1.404,1.288,2.577,0.231,intact,intact,intact
2009-02-04,Wednesday,No,UXP/UX,Short,False,intact,intact,broken,DXP,04:35,Long,True,red,06:40,0.333,above,intact,intact,intact,0.286,1.524,08:30,08:35,UXP,green,Long,False,10:30,3.119,3.143,5.667,0.571,broken,broken,broken
2009-02-03,Tuesday,No,UX,Long,False,broken,broken,broken,U,05:15,Short,True,green,07:30,0.000,inside,broken,broken,broken,-1.069,0.207,08:35,09:10,DX,red,Long,True,11:05,0.448,0.293,-0.483,1.379,broken,broken,broken
2009-02-02,Monday,No,DXP/DX,Long,False,intact,intact,intact,DXP,04:00,Short,True,red,08:05,0.609,below,broken,broken,intact,-0.652,0.957,08:30,09:25,UX,green,Long,True,12:35,-2.696,-2.717,-4.783,-0.609,intact,broken,broken
2009-01-30,Friday,No,DXP/DX,Long,True,intact,broken,broken,UX,04:05,Long,False,green,07:35,-1.893,below,broken,broken,intact,-2.429,0.214,08:30,08:30,RX,red,Short,True,10:30,-1.518,-1.393,0.179,-3.214,broken,broken,intact
2009-01-29,Thursday,No,UXP/UX,Long,False,broken,intact,broken,DXP,04:25,Short,False,red,07:30,-1.118,inside,broken,broken,broken,-1.647,0.176,09:25,08:45,DX,red,Short,True,12:50,0.500,0.618,-0.235,1.235,intact,intact,intact
2009-01-28,Wednesday,No,UXP/UX,Long,True,intact,intact,intact,UXP,08:20,Long,True,green,08:25,0.000,inside,broken,broken,intact,-0.737,0.132,09:20,08:30,UX,green,Long,True,10:30,-0.105,-0.171,0.211,-0.421,intact,intact,intact
2009-01-27,Tuesday,No,RC,Long,True,intact,intact,broken,UXP,04:50,Short,True,red,08:25,0.000,inside,intact,broken,broken,-0.286,1.714,09:25,08:50,RX,green,Long,True,12:25,-0.429,-0.429,-1.786,0.929,broken,broken,broken
2009-01-26,Monday,No,RC,Long,False,intact,broken,intact,RX,05:15,Long,True,green,05:20,0.906,above,intact,intact,intact,0.844,1.781,08:30,08:40,UXP,green,Short,True,14:10,3.125,2.891,4.719,1.531,intact,intact,intact
2009-01-23,Friday,No,UX,Long,False,broken,intact,intact,DXP,04:25,Short,True,red,06:35,0.750,below,intact,broken,broken,0.295,0.932,08:55,09:20,D,green,Long,True,11:00,-0.148,0.023,-0.909,0.614,intact,intact,broken
2009-01-22,Thursday,No,UXP/UX,Long,True,broken,broken,broken,RX,04:05,Long,False,green,06:30,-1.350,below,intact,intact,intact,-7.950,-1.250,09:25,08:35,DXP,green,Short,False,11:35,-6.375,-6.525,-5.250,-7.500,intact,intact,intact
2009-01-21,Wednesday,No,DXP/DX,Long,True,broken,broken,broken,U,04:20,Short,False,green,06:20,-0.606,inside,intact,intact,broken,-1.333,-0.576,08:30,09:20,UX,red,Short,False,10:45,-1.515,-1.621,-2.212,-0.818,intact,intact,broken
2009-01-20,Tuesday,No,DXP/DX,Long,True,broken,broken,broken,UX,04:20,Long,False,green,08:25,-1.357,below,broken,broken,intact,-1.357,-0.143,08:30,09:15,RX,red,Short,True,11:20,-1.893,-1.911,0.143,-3.929,broken,broken,intact
2009-01-19,Monday,No,UXP/UX,Short,True,intact,intact,intact,DXP,04:10,Short,True,red,05:05,1.966,below,intact,intact,intact,1.448,2.448,08:30,08:55,DXP,red,Short,True,11:10,2.397,2.362,1.931,2.862,intact,intact,intact
2009-01-16,Friday,No,UXP/UX,Long,True,broken,broken,broken,RX,04:35,Long,True,green,06:00,0.542,above,intact,broken,broken,0.000,1.250,08:40,09:25,RX,red,Short,True,11:30,0.083,0.167,1.333,-1.167,intact,broken,broken
2009-01-14,Wednesday,No,RC,Long,True,broken,,intact,DX,04:35,Short,True,red,04:45,1.464,below,intact,intact,intact,1.393,3.179,09:10,08:30,DXP,red,Short,True,10:30,3.161,2.911,2.214,4.107,intact,intact,intact
2009-01-13,Tuesday,No,DXP/DX,Long,True,broken,intact,intact,DXP,04:00,Short,True,red,04:40,0.609,below,broken,broken,broken,-0.783,0.522,09:25,08:45,RX,green,Short,True,13:20,-0.783,-1.022,-2.304,0.739,intact,broken,broken
2009-01-12,Monday,No,DXP/DX,Long,False,broken,broken,intact,U,04:10,Long,True,green,08:05,-0.059,inside,intact,broken,intact,-0.118,1.000,09:00,09:25,D,red,Short,True,11:25,-1.706,-1.206,-0.412,-3.000,intact,broken,intact
2009-01-09,Friday,No,UXP/UX,Long,True,intact,intact,intact,DXP,04:50,Short,True,red,07:45,-0.517,inside,broken,broken,intact,-2.207,-0.241,08:30,08:30,D,red,NO_CONF,NO_CONF,,1.138,0.828,-0.655,2.931,broken,broken,intact
2009-01-08,Thursday,No,DXP/DX,Long,False,intact,broken,broken,D,04:05,Long,False,green,08:25,-2.143,below,intact,intact,broken,-2.095,-0.524,08:30,09:25,DXP,red,Long,True,10:50,-1.952,-1.810,-1.000,-2.905,intact,intact,broken
2009-01-07,Wednesday,No,DXP/DX,Short,True,intact,intact,intact,DXP,05:15,Long,False,red,08:25,-4.200,below,intact,intact,intact,-7.600,-1.900,09:00,08:50,DXP,red,Short,True,13:55,-6.200,-6.300,-3.300,-9.100,intact,intact,intact
2009-01-06,Tuesday,No,UXP/UX,Long,True,intact,broken,intact,UX,04:35,Long,True,red,04:40,1.500,above,intact,intact,intact,0.500,1.821,09:25,08:30,UXP,red,Short,False,11:05,1.161,1.161,2.071,0.250,intact,intact,intact
2009-01-05,Monday,No,UXP/UX,Short,True,broken,broken,broken,UX,05:05,Short,True,green,06:20,0.923,below,broken,broken,broken,-0.692,1.000,08:35,09:25,RX,green,Long,True,10:30,-0.192,-0.135,-1.115,0.731,broken,broken,intact
2008-12-31,Wednesday,No,UXP/UX,Short,True,,intact,broken,DXP,04:15,Short,False,red,05:35,0.615,below,broken,broken,intact,-1.154,1.308,09:25,08:30,U,green,Long,True,11:20,-1.846,-1.192,-3.462,-0.231,intact,broken,intact
2008-12-30,Tuesday,No,RC,Long,True,broken,intact,intact,UX,04:00,Long,True,green,06:45,-0.393,inside,broken,broken,intact,-1.321,-0.286,09:25,08:30,RX,green,Long,True,10:30,-0.554,-0.607,0.250,-1.357,broken,broken,intact
2008-12-29,Monday,No,DXP/DX,Short,True,,broken,intact,UX,04:00,Long,True,green,08:15,-0.206,inside,broken,broken,intact,-0.529,-0.059,09:25,08:30,DX,red,Short,True,10:40,-1.779,-1.735,-0.618,-2.941,intact,broken,intact
2008-12-24,Wednesday,No,DXP/DX,Short,False,broken,broken,broken,D,04:25,Long,False,green,08:25,-1.250,below,broken,broken,broken,-2.500,1.500,08:30,09:25,D,red,NO_CONF,NO_CONF,,-1.000,-0.750,0.000,-2.000,broken,broken,broken
2008-12-23,Tuesday,No,DXP/DX,Long,False,intact,broken,broken,RX,05:20,Long,False,green,07:10,-1.217,below,broken,broken,broken,-1.217,-0.217,09:25,09:15,U,green,Short,True,11:55,-0.174,-0.174,0.609,-0.957,broken,broken,broken
2008-12-22,Monday,No,DXP/DX,Short,True,intact,intact,intact,DXP,04:00,Short,False,red,08:20,-1.857,above,broken,broken,intact,-1.905,-0.476,09:05,09:25,DX,red,Short,True,11:30,1.167,0.381,-0.095,2.429,intact,intact,intact
2008-12-19,Friday,No,DXP/DX,Short,True,intact,intact,broken,DXP,05:30,Short,False,green,08:10,-0.852,inside,intact,intact,broken,-2.074,-0.741,08:30,09:00,UXP,green,Long,False,10:40,-2.444,-2.278,-3.296,-1.593,broken,broken,broken
2008-12-18,Thursday,No,RC,Short,False,intact,broken,broken,U,07:05,Short,True,red,08:20,-0.280,inside,broken,broken,broken,-0.840,0.760,08:30,08:35,D,green,Long,False,10:50,0.460,0.280,-0.520,1.440,broken,broken,broken
2008-12-17,Wednesday,No,UXP/UX,Short,True,intact,intact,intact,DXP,04:05,Short,False,red,06:10,-1.174,above,intact,broken,broken,-1.891,-0.957,08:30,09:05,RX,red,Long,True,12:10,-0.685,-0.630,-1.543,0.174,intact,intact,broken
2008-12-16,Tuesday,No,RC,Long,True,broken,broken,intact,UXP,04:05,Long,True,green,06:25,4.182,above,intact,intact,intact,0.727,4.909,09:25,08:30,UXP,green,Long,True,11:30,3.591,3.045,5.091,2.091,intact,intact,intact
2008-12-15,Monday,No,UXP/UX,Short,False,broken,intact,broken,DXP,04:00,Short,False,red,06:55,-0.933,inside,broken,intact,intact,-1.233,-0.033,09:25,08:30,DXP,red,Short,True,10:45,2.317,1.900,0.833,3.800,intact,intact,intact
2008-12-12,Friday,No,DXP/DX,Long,False,intact,intact,intact,DXP,04:35,Long,False,green,06:35,-0.091,inside,broken,intact,intact,-0.515,2.182,08:30,09:05,UXP,green,Long,True,10:55,3.076,2.591,4.485,1.667,broken,broken,intact
2008-12-11,Thursday,No,RC,Long,True,,,broken,DXP,04:40,Long,True,green,04:50,0.667,above,broken,broken,broken,-1.667,0.733,08:35,08:30,RX,green,Long,False,10:30,0.267,0.433,3.133,-2.600,broken,broken,broken
2008-12-10,Wednesday,No,RC,Long,True,intact,intact,intact,UXP,05:40,Short,True,green,07:00,1.444,below,intact,intact,broken,0.556,3.000,09:25,08:40,DXP,green,Long,False,11:45,2.889,3.056,0.944,4.833,broken,broken,broken
2008-12-09,Tuesday,No,RC,Short,True,broken,broken,broken,DX,04:00,Long,True,red,08:25,0.278,above,broken,broken,broken,-1.278,1.000,09:15,08:35,UX,green,Long,True,10:30,3.778,3.556,7.722,-0.167,broken,broken,broken
2008-12-08,Monday,No,UXP/UX,Long,True,intact,intact,intact,UXP,04:30,Short,False,red,08:10,-2.043,above,broken,broken,broken,-2.348,0.870,09:15,08:35,RX,green,Long,True,10:30,-0.522,-0.348,-1.870,0.826,intact,intact,intact
2008-12-05,Friday,No,DXP/DX,Long,True,intact,broken,broken,RX,07:05,Short,True,red,08:20,0.688,below,intact,intact,broken,0.542,2.042,08:35,09:20,DXP,red,Long,True,13:40,1.552,1.521,0.521,2.583,intact,intact,broken
2008-12-04,Thursday,No,UXP/UX,Short,True,intact,broken,broken,RX,04:55,Long,False,green,08:25,-1.228,below,intact,broken,broken,-1.253,-0.772,08:55,09:25,U,green,Long,False,10:55,-0.285,-0.386,0.038,-0.608,intact,broken,broken
2008-12-03,Wednesday,No,UXP/UX,Short,True,intact,intact,intact,DXP,07:50,Short,True,red,07:55,0.569,below,intact,broken,intact,0.118,1.118,09:10,08:50,RX,green,Long,True,10:30,-0.716,-0.314,-1.510,0.078,intact,broken,broken
2008-12-02,Tuesday,No,DXP/DX,Long,True,broken,broken,intact,RX,04:00,Long,True,green,04:45,0.810,above,intact,broken,broken,0.357,1.190,09:15,08:35,U,green,Long,True,10:35,0.250,0.155,1.310,-0.810,intact,broken,intact
2008-12-01,Monday,No,DXP/DX,Long,True,intact,broken,intact,RX,04:25,Short,True,red,04:30,1.333,below,intact,intact,intact,0.704,1.815,09:25,09:00,DXP,red,Short,True,10:45,4.370,3.667,3.111,5.630,intact,intact,intact
2008-11-28,Friday,No,UX,Short,False,intact,intact,broken,UXP,04:00,Short,True,red,04:10,2.714,below,intact,intact,intact,1.714,3.238,09:00,08:35,DXP,red,Short,True,10:35,2.548,2.548,1.619,3.476,intact,intact,intact
2008-11-27,Thursday,No,UXP/UX,Short,True,intact,broken,broken,RX,04:05,Long,False,green,07:40,-1.000,inside,broken,broken,broken,-1.435,-0.435,08:35,08:50,RC,green,Long,True,10:30,-0.522,-0.565,-0.174,-0.870,broken,broken,broken
2008-11-26,Wednesday,No,DXP/DX,Short,True,broken,broken,broken,RX,04:00,Long,False,green,05:40,-1.341,below,broken,broken,intact,-1.727,-0.432,08:30,09:20,U,green,Long,True,10:50,0.500,0.432,1.636,-0.636,broken,broken,intact
2008-11-25,Tuesday,No,UXP/UX,Long,False,broken,intact,broken,DXP,04:35,Long,True,red,05:10,4.313,above,intact,intact,broken,4.000,9.313,08:30,08:55,UX,red,Short,True,10:35,2.219,3.219,4.625,-0.188,intact,broken,broken
2008-11-24,Monday,No,UXP/UX,Short,False,broken,intact,broken,DXP,04:05,Long,True,red,04:10,1.692,above,intact,intact,intact,1.462,2.269,09:25,09:00,UXP,green,Long,True,10:40,2.240,2.096,3.423,1.058,intact,intact,intact
2008-11-21,Friday,No,DXP/DX,Long,True,intact,intact,intact,UXP,04:05,Long,False,green,08:05,-1.577,below,intact,intact,broken,-1.958,-1.408,09:15,08:55,DXP,red,Short,False,10:30,-2.035,-1.915,-1.521,-2.549,intact,broken,broken
2008-11-20,Thursday,No,DXP/DX,Long,False,intact,intact,broken,DXP,05:30,Short,False,red,07:10,-0.880,inside,broken,broken,broken,-0.860,0.360,08:50,08:30,D,green,Long,False,10:40,0.130,0.050,-0.720,0.980,intact,intact,broken
2008-11-19,Wednesday,No,RC,Short,False,intact,broken,broken,DX,04:05,Short,True,red,05:50,-0.077,inside,broken,broken,broken,-0.769,1.346,08:50,08:30,U,green,Short,True,10:45,-1.077,-1.115,-2.115,-0.038,intact,broken,broken
2008-11-18,Tuesday,No,RC,Short,True,intact,broken,intact,D,04:00,Short,True,red,08:15,-0.766,inside,broken,broken,broken,-1.469,-0.500,08:30,08:50,U,green,Short,True,12:50,-0.969,-0.977,-1.531,-0.406,broken,broken,broken
2008-11-17,Monday,No,DXP/DX,Long,True,intact,intact,broken,UXP,04:15,Long,False,green,06:25,-2.677,below,intact,broken,broken,-3.129,-1.419,08:50,09:20,D,red,Long,True,11:50,-1.226,-1.274,-0.161,-2.290,intact,intact,intact
2008-11-14,Friday,No,UXP/UX,Short,True,broken,intact,broken,DXP,04:00,Long,False,red,08:15,-1.500,below,intact,broken,broken,-2.591,-0.636,09:15,08:30,DXP,red,Short,False,10:35,-3.545,-3.045,-1.682,-5.409,intact,intact,broken
2008-11-13,Thursday,No,DXP/DX,Short,False,broken,intact,broken,UXP,04:15,Long,False,green,06:15,-1.103,inside,broken,broken,broken,-1.487,0.282,08:30,09:20,RX,green,Short,False,12:10,-0.077,0.115,1.077,-1.231,intact,intact,broken
2008-11-12,Wednesday,No,RC,Long,True,intact,broken,broken,RX,04:25,Short,True,red,07:00,0.920,below,intact,intact,intact,0.800,1.980,09:05,08:30,DXP,red,Short,True,10:30,1.790,1.700,1.340,2.240,intact,intact,intact
2008-11-11,Tuesday,No,DXP/DX,Long,True,broken,broken,broken,RX,04:15,Short,True,equal,04:45,1.205,below,intact,intact,broken,0.538,1.231,08:30,09:00,DXP,red,Short,False,11:00,2.090,1.910,1.256,2.923,intact,intact,broken
2008-11-10,Monday,No,UXP/UX,Short,True,broken,broken,broken,D,05:05,Long,True,green,07:30,-0.394,inside,broken,intact,intact,-1.636,-0.030,09:25,08:50,DXP,red,Short,True,11:05,-3.288,-3.091,-2.394,-4.182,broken,intact,intact
2008-11-07,Friday,No,DXP/DX,Long,True,intact,intact,intact,UXP,05:35,Long,True,green,08:25,-0.871,inside,broken,broken,broken,-2.645,-0.355,09:00,08:30,RX,green,Long,True,10:35,-1.032,-1.016,0.355,-2.419,broken,broken,intact
2008-11-06,Thursday,No,DXP/DX,Long,False,broken,broken,broken,RX,05:05,Short,False,green,07:35,0.304,inside,broken,broken,intact,-2.217,1.043,08:30,08:50,RX,red,Short,True,10:40,-0.348,-0.196,-2.478,1.783,broken,broken,intact
2008-11-05,Wednesday,No,UXP/UX,Long,True,broken,intact,intact,DXP,05:10,Short,False,red,06:55,0.563,inside,broken,broken,broken,-1.188,0.625,08:30,09:15,D,red,Long,False,10:45,0.094,0.188,-0.750,0.938,intact,intact,intact
2008-11-04,Tuesday,No,RC,Long,True,intact,intact,intact,UXP,04:25,Long,True,green,04:30,1.000,above,intact,broken,intact,0.438,1.146,09:10,08:30,U,red,Long,True,10:35,-0.260,-0.177,0.292,-0.813,intact,intact,intact
2008-10-31,Friday,No,RC,Short,False,broken,intact,intact,DXP,04:15,Short,True,equal,08:25,-0.474,inside,broken,broken,broken,-1.211,0.526,09:25,08:55,RX,green,Long,True,11:15,0.026,-0.039,-1.158,1.211,intact,intact,broken
2008-10-30,Thursday,No,UX,Short,False,intact,intact,intact,UXP,04:00,Short,True,green,06:50,2.161,below,intact,broken,broken,0.065,2.226,08:30,09:15,DX,red,Short,True,10:40,0.984,0.548,-0.323,2.290,intact,intact,broken
2008-10-29,Wednesday,No,UXP/UX,Long,False,broken,intact,broken,DXP,04:15,Short,False,red,08:10,-2.611,above,intact,broken,broken,-3.722,-1.667,08:55,08:30,RX,red,Long,True,12:25,-1.097,-0.903,-2.222,0.028,intact,broken,broken
2008-10-28,Tuesday,No,DXP/DX,Long,True,intact,intact,intact,UXP,04:55,Short,False,green,07:45,-0.921,inside,broken,broken,broken,-1.000,0.184,09:05,08:30,RX,red,Short,False,10:35,-0.276,-0.382,-1.368,0.816,intact,intact,intact
2008-10-27,Monday,No,UX,Long,False,intact,intact,intact,DXP,07:25,Long,True,red,07:35,0.055,inside,intact,intact,intact,0.037,1.147,08:30,09:00,UXP,green,Long,False,12:50,0.940,0.940,1.349,0.532,intact,broken,broken
2008-10-24,Friday,No,UX,Short,True,intact,intact,intact,DXP,04:10,Short,True,green,04:15,1.857,below,intact,broken,broken,1.857,1.857,08:30,08:30,DX,green,Long,True,11:35,0.777,0.929,-0.196,1.750,intact,intact,intact
2008-10-23,Thursday,No,DXP/DX,Long,True,intact,broken,broken,UX,04:45,Short,True,red,06:20,1.462,below,intact,intact,broken,0.500,2.135,08:40,09:25,DXP,red,Long,False,10:40,1.115,1.125,0.154,2.077,intact,broken,broken
2008-10-22,Wednesday,No,DXP/DX,Short,True,intact,intact,intact,DXP,04:50,Short,True,green,04:55,3.741,below,intact,intact,intact,2.889,4.519,08:50,09:25,DXP,red,Long,False,10:50,4.204,4.130,2.519,5.889,intact,intact,intact
2008-10-21,Tuesday,No,UXP/UX,Long,False,broken,intact,intact,DXP,07:25,Short,True,red,07:30,0.162,below,intact,broken,broken,-0.216,1.541,09:05,09:00,RX,green,Short,True,11:50,-0.338,-0.230,-1.595,0.919,intact,broken,intact
2008-10-20,Monday,No,UX,Long,True,intact,intact,intact,UXP,05:25,Long,False,red,07:30,-0.698,inside,intact,intact,broken,-1.585,-0.679,09:05,08:35,DXP,red,Short,False,10:40,-1.953,-1.717,-1.226,-2.679,intact,broken,broken
2008-10-17,Friday,No,UXP/UX,Short,False,broken,intact,intact,DXP,05:20,Short,True,red,08:05,-0.310,inside,broken,broken,broken,-0.857,0.262,09:15,08:40,U,green,Long,True,10:45,-0.637,-0.458,-1.238,-0.036,intact,intact,broken
2008-10-16,Thursday,No,DXP/DX,Long,False,broken,broken,broken,UX,04:35,Long,True,green,05:45,-0.433,inside,intact,broken,broken,-0.400,1.089,08:30,08:50,U,red,Short,False,10:35,0.106,0.183,1.211,-1.000,intact,broken,broken
2008-10-15,Wednesday,No,DXP/DX,Long,True,intact,broken,broken,U,04:40,Short,True,red,06:45,0.509,below,intact,intact,intact,0.439,1.596,08:35,09:25,DXP,red,Short,True,10:40,1.132,1.018,0.649,1.614,intact,intact,intact
2008-10-14,Tuesday,No,UXP/UX,Long,True,broken,intact,broken,DX,04:00,Long,True,green,04:50,1.535,above,intact,broken,intact,-0.419,2.116,09:10,08:40,DXP,red,Short,True,10:40,-3.977,-3.372,-1.581,-6.372,broken,intact,intact
2008-10-13,Monday,No,UXP/UX,Short,False,intact,intact,intact,UXP,04:15,Long,False,green,08:05,-0.840,inside,broken,broken,broken,-0.940,-0.200,08:35,08:45,D,green,Long,True,10:35,-1.120,-1.050,-0.480,-1.760,intact,broken,intact
2008-10-10,Friday,No,DXP/DX,Short,True,intact,broken,broken,DX,04:10,Long,True,green,05:30,-0.135,inside,broken,broken,broken,-1.096,-0.077,08:55,08:30,U,green,Short,True,13:45,0.212,-0.154,1.394,-0.971,intact,broken,broken
2008-10-09,Thursday,No,DXP/DX,Short,False,intact,intact,intact,UXP,04:10,Long,True,green,08:05,-0.881,inside,broken,broken,broken,-0.881,-0.155,08:30,08:40,U,red,Short,True,10:40,-0.250,-0.155,0.345,-0.845,intact,intact,broken
2008-10-08,Wednesday,No,DXP/DX,Long,False,intact,broken,broken,DX,04:00,Short,False,red,07:05,-1.452,above,broken,broken,broken,-1.541,0.253,09:10,08:30,UX,green,Long,True,14:00,-1.668,-1.356,-2.438,-0.897,broken,broken,broken
2008-10-07,Tuesday,No,RC,Long,True,intact,intact,broken,UXP,04:05,Short,True,red,08:15,2.708,below,broken,broken,broken,-2.833,5.208,08:50,09:25,D,red,Short,True,12:25,1.375,1.042,-0.750,3.500,broken,broken,broken
2008-10-06,Monday,No,DXP/DX,Short,True,intact,intact,intact,DXP,05:45,Short,False,green,08:15,-0.862,inside,broken,broken,intact,-1.724,-0.345,09:25,09:05,D,red,Short,True,10:30,0.845,0.836,-0.776,2.466,intact,intact,intact
2008-10-03,Friday,No,DXP/DX,Long,True,intact,intact,broken,UXP,05:00,Short,False,red,07:10,1.111,below,broken,broken,broken,-2.111,2.889,08:30,09:15,UXP,green,Long,False,10:30,-2.833,-2.056,-4.222,-1.444,broken,intact,broken
2008-10-02,Thursday,No,RC,Short,True,intact,intact,broken,DXP,04:00,Long,False,green,08:25,-1.188,below,intact,intact,intact,-1.938,-1.083,08:30,08:30,DXP,red,Short,True,10:45,-3.271,-3.073,-1.729,-4.813,intact,intact,intact
2008-10-01,Wednesday,No,UXP/UX,Short,True,intact,intact,broken,DXP,04:10,Short,False,red,07:20,1.000,below,broken,broken,broken,-0.714,1.643,08:35,08:45,DXP,red,Short,True,10:40,2.643,2.536,0.000,5.286,intact,intact,intact
2008-09-30,Tuesday,No,DXP/DX,Long,True,intact,intact,intact,UXP,04:00,Long,False,green,07:05,-0.592,inside,broken,broken,intact,-1.102,-0.143,08:55,09:20,UX,green,Long,True,10:40,0.480,0.439,1.245,-0.286,intact,intact,intact
2008-09-26,Friday,No,DXP/DX,Short,True,intact,intact,broken,DX,04:35,Long,False,green,08:25,-2.952,below,intact,broken,broken,-5.857,-2.048,08:40,09:20,DX,green,Long,True,13:05,-2.357,-1.929,-0.524,-4.190,intact,intact,broken
2008-09-25,Thursday,No,UXP/UX,Long,True,broken,broken,intact,U,04:00,Long,True,green,04:05,3.476,above,intact,intact,intact,1.095,4.143,09:10,08:40,UXP,green,Long,True,13:00,3.667,3.381,6.143,1.190,intact,intact,intact
