Date,Day,ADR_Model,ADR_Confirmation,ADR_True_False,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR_Model,ODR_CONF_TIME,ODR_Confirmation,ODR_True_False,ODR Box Color,ODR MAX RET TIME,ODR Close Price,ODR Close Location,ODR Mid Trans,ODR Mid Box,ODR Mid Session,TRANS MAX RET,TRANS MAX EXT,TRANS LOW TIME,TRANS HIGH TIME,RDR_Model,RDR Box Color,RDR_Confirmation,RDR_True_False,RDR_CONF_TIME,RDR IDR MID,RDR DR MID,rdr_idr_highSD,rdr_idr_lowSD,ADR Mid RDR Trans,ADR Mid RDR Box,ADR Mid RDR Session
2009-11-20,Friday,DXP/DX,Long,True,broken,broken,intact,D,4:30,Short,True,NEUTRAL,04:35,2.500,Below,intact,intact,intact,1.800,4.400,09:10,08:45,DXP,green,Long,True,11:50,3.017,3.283,2.400,3.633,intact,intact,intact
2009-11-19,Thursday,DXP/DX,Short,False,broken,intact,intact,DXP,6:35,Short,True,red,08:15,-0.786,Inside,broken,broken,intact,-2.179,-0.071,08:45,09:15,D,red,Short,True,10:30,1.268,1.143,-0.714,3.250,broken,intact,intact
2009-11-18,Wednesday,UXP/UX,Long,False,broken,broken,intact,RX,4:30,Long,True,green,08:20,0.238,Above,broken,broken,broken,-2.381,1.619,09:00,09:15,U,green,Long,False,10:30,0.214,0.048,1.048,-0.619,broken,broken,broken
2009-11-17,Tuesday,UXP/UX,Short,True,intact,intact,broken,DX,5:15,Short,False,red,08:25,-1.464,Above,broken,broken,broken,-1.750,0.000,08:55,08:30,U,green,Long,True,12:20,-0.893,-1.000,-1.786,0.000,broken,broken,broken
2009-11-16,Monday,UXP/UX,Long,True,intact,intact,intact,UXP,5:25,Short,True,green,07:45,1.056,Below,intact,broken,intact,-0.056,3.722,09:20,08:30,RX,green,Long,True,10:50,-2.056,-1.972,-5.944,1.833,broken,broken,intact
2009-11-13,Friday,DXP/DX,Long,True,intact,intact,intact,UXP,6:05,Long,False,green,08:10,-2.195,Below,intact,intact,intact,-4.366,-1.366,09:00,08:35,DXP,red,Long,True,10:50,-3.951,-3.780,-3.415,-4.488,broken,intact,broken
2009-11-12,Thursday,DXP/DX,Short,True,intact,intact,intact,DXP,4:10,Short,True,green,04:25,1.520,Below,intact,intact,intact,1.280,3.920,09:10,08:30,DXP,red,Short,True,10:30,3.080,3.180,1.800,4.360,intact,intact,intact
2009-11-11,Wednesday,DXP/DX,Short,False,intact,broken,broken,D,4:10,Long,True,NEUTRAL,04:55,0.839,Above,intact,intact,broken,0.226,2.839,08:40,09:10,UXP,green,Short,True,10:45,1.919,1.903,2.613,1.226,intact,intact,broken
2009-11-10,Tuesday,U,Short,True,intact,intact,broken,DXP,4:25,Long,True,green,05:00,1.447,Above,intact,intact,broken,0.489,1.723,09:10,08:40,UXP,green,Short,True,11:05,2.468,2.149,2.957,1.979,broken,intact,broken
2009-11-09,Monday,RC,Long,True,intact,intact,broken,UXP,4:05,Short,True,red,05:00,1.724,Below,broken,intact,intact,-2.207,2.207,08:30,09:10,UXP,green,Long,True,11:00,-1.793,-1.776,-2.310,-1.276,broken,intact,intact
2009-11-06,Friday,RC,Long,True,intact,intact,broken,UX,6:10,Short,True,green,06:25,0.816,Below,intact,intact,intact,0.737,6.974,09:00,08:30,DXP,red,Short,True,10:35,4.737,4.592,3.026,6.447,intact,intact,intact
2009-11-05,Thursday,RC,Short,True,intact,intact,broken,DXP,4:20,Long,True,red,05:40,0.419,Above,intact,broken,broken,-0.161,1.935,09:20,08:40,U,red,Long,False,10:35,-0.065,-0.065,0.419,-0.548,broken,broken,broken
2009-11-04,Wednesday,UXP/UX,Long,True,intact,intact,intact,UXP,4:50,Long,True,green,06:10,0.529,Above,intact,broken,broken,-0.250,0.794,09:25,08:35,U,green,Long,False,10:30,-0.243,-0.132,0.059,-0.544,intact,intact,intact
2009-11-03,Tuesday,RC,Long,False,intact,intact,intact,DXP,4:20,Short,True,red,08:00,0.913,Below,intact,intact,broken,0.739,4.783,09:10,08:30,DXP,green,Long,True,10:40,2.000,1.848,1.000,3.000,intact,intact,broken
2009-11-02,Monday,DXP/DX,Long,True,intact,intact,intact,UX,4:00,Long,True,green,04:15,-0.243,Inside,broken,broken,broken,-1.057,0.200,09:25,08:50,U,green,Long,True,10:35,0.007,-0.057,0.886,-0.871,intact,broken,broken
2009-10-30,Friday,UXP/UX,NO_CONF,NO_CONF,intact,intact,intact,DX,4:00,Short,True,red,05:15,1.857,Below,intact,intact,intact,1.476,4.476,09:00,08:30,DXP,red,Short,True,11:20,3.929,4.167,1.143,6.714,intact,intact,intact
2009-10-29,Thursday,DXP/DX,Long,True,broken,broken,intact,UX,4:15,Long,True,green,04:30,0.241,Above,intact,intact,intact,0.138,4.931,08:30,08:55,UXP,green,Long,True,10:55,4.586,4.724,5.724,3.448,intact,intact,intact
2009-10-28,Wednesday,UXP/UX,Short,False,intact,intact,intact,DXP,4:00,Short,True,red,04:05,1.312,Below,intact,intact,intact,0.500,4.188,09:10,08:35,DXP,red,Short,True,10:45,3.094,4.250,1.500,4.688,intact,intact,intact
2009-10-27,Tuesday,DXP/DX,NO_CONF,NO_CONF,intact,intact,broken,UX,4:20,Short,False,red,06:50,0.563,Below,broken,broken,broken,-4.000,1.125,09:25,09:05,RX,green,Long,True,10:40,0.969,1.969,-2.000,3.938,broken,broken,broken
2009-10-26,Monday,DXP/DX,Short,False,intact,intact,intact,UXP,4:05,Long,True,red,04:50,1.467,Above,intact,intact,broken,0.267,7.467,08:45,09:10,UXP,green,Short,True,11:10,7.300,7.500,9.800,4.800,intact,intact,broken
2009-10-23,Friday,UXP/UX,Short,False,broken,broken,broken,RX,4:15,Short,True,red,07:30,0.100,Inside,broken,broken,intact,-1.467,0.367,09:10,08:40,DX,red,NO_CONF,NO_CONF,,1.583,1.767,-0.133,3.300,broken,broken,intact
2009-10-22,Thursday,UXP/UX,Long,False,intact,intact,intact,DXP,4:00,Short,True,red,08:20,-0.559,Inside,broken,broken,broken,-2.412,0.912,09:05,09:15,RX,green,Short,False,12:15,-0.750,-0.706,-1.559,0.059,broken,broken,broken
2009-10-21,Wednesday,DXP/DX,Short,False,broken,intact,broken,UXP,4:05,Short,True,green,04:10,6.000,Below,intact,broken,broken,1.625,6.500,08:30,09:25,DX,green,Long,True,10:30,0.719,1.031,-0.438,1.875,intact,broken,broken
2009-10-20,Tuesday,UXP/UX,Long,True,intact,broken,broken,RX,4:35,Short,True,red,08:20,-0.422,Inside,broken,broken,intact,-1.067,0.156,08:35,09:10,DX,red,Short,True,11:35,0.800,0.811,-0.267,1.867,broken,broken,intact
2009-10-19,Monday,UXP/UX,Short,True,broken,broken,broken,UX,4:15,Short,True,green,04:35,2.095,Below,intact,intact,broken,0.238,2.619,09:15,09:00,DXP,green,Long,True,10:35,1.810,1.452,0.952,2.667,intact,broken,broken
2009-10-16,Friday,UXP/UX,Long,False,broken,broken,broken,RX,4:40,Short,True,green,05:05,1.741,Below,broken,intact,broken,-0.667,2.148,08:30,09:15,DXP,red,Long,True,13:20,2.019,1.944,0.815,3.222,intact,intact,broken
2009-10-15,Thursday,UXP/UX,Long,True,broken,intact,intact,DXP,4:00,Long,False,green,07:35,-3.385,Below,intact,broken,broken,-4.615,-0.615,08:55,09:05,D,red,Short,False,10:35,-1.462,-1.692,-0.462,-2.462,intact,intact,broken
2009-10-14,Wednesday,UXP/UX,Long,True,intact,broken,broken,UX,4:35,Short,False,red,07:05,-0.292,Inside,broken,broken,broken,-1.333,0.542,08:50,08:35,UX,green,Short,True,11:00,-1.687,-1.583,-2.417,-0.958,broken,intact,broken
2009-10-13,Tuesday,DXP/DX,Short,True,broken,intact,intact,UXP,4:10,Long,True,green,05:15,1.545,Above,intact,broken,broken,0.455,1.879,09:00,08:45,RX,red,Long,True,10:30,-0.530,-0.606,0.394,-1.455,intact,broken,intact
2009-10-12,Monday,UXP/UX,Short,False,broken,broken,broken,DX,4:55,Long,True,NEUTRAL,05:00,2.433,Above,intact,intact,intact,1.800,4.167,08:30,09:10,UXP,red,Short,True,10:45,3.850,3.917,4.333,3.367,intact,intact,intact
2009-10-09,Friday,UXP/UX,Short,True,intact,broken,broken,RX,,NO_CONF,NO_CONF,green,,,Inside,broken,intact,broken,,,09:10,09:25,UXP,green,Short,False,11:55,,,,,broken,intact,broken
2009-10-08,Thursday,DXP/DX,Long,True,intact,intact,intact,UXP,4:30,Short,True,green,07:45,-0.393,Inside,broken,intact,broken,-0.857,3.714,09:25,08:30,DXP,green,Long,True,10:30,2.089,2.214,1.179,3.000,broken,broken,broken
2009-10-07,Wednesday,RC,Short,False,broken,broken,broken,DX,7:25,Short,True,red,08:10,-0.407,Inside,broken,broken,broken,-0.667,1.778,09:00,09:20,RX,green,Short,True,10:30,-0.204,-0.148,-1.074,0.667,intact,broken,broken
2009-10-06,Tuesday,UXP/UX,Short,False,intact,intact,intact,UXP,5:05,Long,True,green,06:40,0.244,Above,broken,broken,broken,-0.780,1.098,09:25,09:05,UXP,green,Short,True,13:50,1.012,0.683,1.902,0.122,intact,intact,intact
2009-10-05,Monday,RC,Long,True,intact,broken,broken,U,6:35,Short,True,red,06:55,1.122,Below,intact,intact,broken,0.816,2.286,09:10,08:35,DXP,red,Short,False,10:40,0.980,0.980,0.490,1.469,intact,intact,broken
2009-10-02,Friday,DXP/DX,NO_CONF,NO_CONF,intact,intact,intact,DXP,7:05,Short,True,red,08:25,-0.607,Inside,broken,broken,broken,-0.607,4.964,09:05,08:30,RX,green,NO_CONF,NO_CONF,,0.196,0.482,-1.714,2.107,intact,broken,intact
2009-10-01,Thursday,UXP/UX,Short,True,broken,broken,intact,D,4:20,Short,True,green,05:35,-0.029,Inside,broken,intact,broken,-3.943,0.829,08:30,09:10,UX,green,Short,True,11:05,-1.971,-1.843,-2.971,-0.971,broken,broken,broken
2009-09-30,Wednesday,RC,Long,True,intact,intact,intact,UXP,4:30,Short,False,red,06:05,-1.125,Inside,broken,broken,broken,-4.188,0.000,09:05,08:30,D,red,Long,True,10:55,1.875,1.875,-0.750,4.500,intact,broken,broken
2009-09-29,Tuesday,UXP/UX,Short,True,intact,intact,intact,DXP,5:20,Short,True,red,07:30,1.111,Below,intact,broken,broken,0.593,3.259,09:00,09:25,DX,green,Long,True,10:35,1.093,1.259,-0.222,2.407,intact,intact,broken
2009-09-28,Monday,RC,Short,True,intact,intact,intact,DXP,4:10,Short,False,red,08:20,-1.578,Above,broken,intact,intact,-2.111,-0.422,09:00,08:45,UXP,green,Long,True,10:35,-1.944,-1.878,-2.356,-1.533,intact,broken,broken
2009-09-25,Friday,DXP/DX,Long,True,intact,broken,broken,U,6:00,Long,False,green,08:15,-0.977,Inside,intact,broken,broken,-3.000,-0.860,08:30,09:20,UX,green,Short,True,12:15,0.407,0.291,1.279,-0.465,broken,broken,broken
2009-09-24,Thursday,DXP/DX,Long,False,broken,broken,broken,U,4:10,Short,True,red,06:00,-0.429,Inside,broken,intact,intact,-1.000,2.257,09:20,08:50,DXP,red,Short,True,14:20,3.800,4.300,1.429,6.171,broken,intact,intact
2009-09-23,Wednesday,RC,Short,True,broken,broken,broken,D,4:05,Long,False,green,06:25,-0.769,Inside,broken,broken,intact,-1.077,0.077,08:35,09:00,DX,red,Short,True,10:30,-2.013,-1.821,-0.821,-3.205,broken,intact,intact
2009-09-22,Tuesday,RC,Long,True,intact,intact,intact,UXP,5:40,Long,True,green,05:50,1.744,Above,intact,intact,intact,1.349,2.884,08:35,09:10,UXP,red,Long,True,12:30,1.640,1.628,2.372,0.907,intact,intact,intact
2009-09-21,Monday,RC,Long,False,intact,intact,intact,DXP,4:35,Short,True,red,04:40,6.412,Below,intact,intact,intact,5.235,12.824,09:10,08:50,DXP,red,Short,True,12:50,10.265,10.059,8.529,12.000,intact,intact,intact
2009-09-18,Friday,RC,Short,True,intact,intact,intact,DXP,4:00,Short,False,red,07:55,-1.000,Inside,broken,broken,broken,-3.308,-0.462,08:45,09:25,RX,red,NO_CONF,NO_CONF,,-1.077,-1.154,-2.885,0.731,broken,broken,broken
2009-09-17,Thursday,UXP/UX,Long,False,broken,broken,broken,RX,4:00,Long,False,red,08:00,-1.174,Below,intact,broken,broken,-3.522,-0.565,09:15,08:30,U,green,NO_CONF,NO_CONF,,0.826,0.435,2.565,-0.913,intact,broken,broken
2009-09-16,Wednesday,UXP/UX,Long,True,intact,intact,intact,UXP,4:35,Short,True,green,06:25,0.000,Inside,broken,broken,broken,-1.579,0.895,09:00,09:15,RX,red,Long,True,10:30,-0.605,-0.684,-1.632,0.421,intact,intact,intact
2009-09-15,Tuesday,RC,Short,True,intact,intact,broken,DXP,4:05,Long,True,green,04:15,3.522,Above,intact,intact,broken,2.087,4.565,09:00,08:30,UXP,red,Short,False,11:10,3.435,3.457,4.783,2.087,intact,intact,broken
2009-09-14,Monday,DXP/DX,Short,True,intact,broken,broken,D,4:00,Long,True,green,05:45,-0.113,Inside,broken,intact,broken,-1.000,0.811,09:15,09:00,UX,green,NO_CONF,NO_CONF,,0.453,0.500,1.151,-0.245,broken,broken,broken
2009-09-11,Friday,UXP/UX,Long,True,broken,broken,broken,UX,4:10,Short,True,green,07:00,1.154,Below,broken,broken,broken,-3.654,1.538,08:50,09:25,U,red,Short,True,11:25,-1.346,-0.885,-2.538,-0.154,broken,broken,broken
2009-09-10,Thursday,RC,Long,True,intact,intact,broken,UXP,5:35,Short,True,green,05:40,1.929,Below,intact,intact,broken,-0.179,3.536,09:25,08:50,DXP,green,Long,True,10:35,1.875,2.232,0.429,3.321,broken,broken,broken
2009-09-09,Wednesday,UXP/UX,Short,False,broken,broken,broken,D,6:50,Short,False,green,08:25,-2.325,Above,intact,intact,broken,-2.750,-1.450,09:05,08:50,UX,green,Long,True,11:00,-1.938,-1.988,-3.100,-0.775,intact,broken,broken
2009-09-08,Tuesday,RC,NO_CONF,NO_CONF,,,,ODR/Other,4:00,Long,True,green,04:15,2.486,Above,intact,intact,intact,2.400,5.829,08:30,09:00,UXP,green,Long,True,10:30,4.129,3.900,5.343,2.914,,,
2009-09-07,Monday,RC,Long,True,,,,ODR/Other,,,,,,,Inside,,,,,,,,RC,,,,,,,,,,,
2009-09-04,Friday,RC,Short,False,broken,intact,intact,UXP,4:45,Long,True,green,06:45,-0.111,Inside,broken,intact,intact,-7.722,1.500,09:05,08:35,DXP,green,Long,True,12:05,-4.611,-4.417,-2.667,-6.556,broken,intact,broken
2009-09-03,Thursday,UXP/UX,Short,True,broken,intact,intact,UXP,4:30,Long,True,green,08:20,-0.440,Inside,broken,broken,intact,-1.960,-0.400,09:15,08:40,DX,red,Short,True,11:20,-1.560,-1.430,-0.860,-2.260,broken,broken,broken
2009-09-02,Wednesday,DXP/DX,Long,True,intact,broken,broken,UX,4:00,Short,False,red,06:40,-0.120,Inside,intact,intact,broken,-0.400,1.860,09:00,08:35,DXP,red,Short,False,10:30,0.670,0.790,0.180,1.160,broken,intact,broken
2009-09-01,Tuesday,DXP/DX,Long,True,intact,intact,broken,UXP,4:25,Short,True,green,05:15,0.640,Below,intact,broken,broken,0.440,2.960,09:15,08:30,RX,green,Short,True,11:15,-1.500,-1.320,-3.520,0.520,broken,intact,broken
2009-08-31,Monday,RC,Short,True,intact,intact,intact,DXP,4:05,Short,True,green,04:10,6.650,Below,intact,intact,intact,4.050,9.350,09:10,08:50,DXP,red,Short,True,10:30,8.575,8.675,7.050,10.100,intact,intact,intact
2009-08-28,Friday,UXP/UX,Long,False,broken,broken,intact,UX,5:00,Long,True,green,08:20,-0.050,Inside,broken,broken,broken,-1.600,2.300,08:40,09:25,RX,red,Short,True,12:15,0.125,-0.250,2.150,-1.900,broken,broken,broken
2009-08-27,Thursday,UXP/UX,Short,True,intact,broken,intact,DX,5:45,Short,True,green,08:10,0.083,Inside,broken,intact,broken,-1.125,3.417,09:05,08:45,DXP,red,Long,True,12:25,3.854,3.771,2.542,5.167,broken,intact,broken
2009-08-26,Wednesday,DXP/DX,Short,False,intact,intact,broken,UXP,7:20,Short,True,green,07:50,0.679,Below,intact,intact,intact,0.000,2.057,09:25,08:30,DXP,red,Long,True,10:30,2.038,2.094,1.717,2.358,broken,intact,broken
2009-08-25,Tuesday,DXP/DX,Long,False,broken,broken,broken,DX,5:35,Long,True,green,05:50,1.179,Above,intact,broken,broken,1.179,2.643,08:30,09:00,RX,red,Short,True,12:50,0.714,0.982,2.893,-1.464,intact,broken,broken
2009-08-24,Monday,DXP/DX,Long,True,intact,broken,broken,U,5:30,Short,True,green,07:35,-0.256,Inside,broken,intact,broken,-1.721,-0.116,08:30,09:10,UXP,red,Short,True,10:35,-1.442,-1.407,-1.837,-1.047,broken,intact,broken
2009-08-21,Friday,DXP/DX,Short,True,intact,broken,broken,DX,6:00,Long,True,green,06:05,2.580,Above,intact,intact,intact,1.460,2.940,09:00,08:30,UXP,green,Short,True,10:50,2.470,2.500,3.100,1.840,intact,intact,intact
2009-08-20,Thursday,UXP/UX,Short,False,broken,broken,intact,RX,4:20,Short,True,green,04:25,1.435,Below,intact,intact,intact,0.087,3.304,08:30,08:50,DXP,green,Short,True,12:10,1.217,1.413,0.348,2.087,intact,intact,intact
2009-08-19,Wednesday,UXP/UX,Long,False,intact,intact,intact,DXP,8:15,Short,True,red,08:20,0.424,Below,intact,broken,intact,-0.379,0.652,08:30,08:35,U,green,Long,True,10:30,-0.894,-0.758,-1.667,-0.121,intact,intact,broken
2009-08-18,Tuesday,UXP/UX,Long,False,broken,intact,broken,UX,4:10,Long,False,green,08:20,-1.115,Inside,intact,broken,broken,-5.538,-0.923,09:05,08:30,RX,green,Long,True,11:30,-1.365,-1.808,0.077,-2.808,broken,broken,intact
2009-08-17,Monday,DXP/DX,Short,True,intact,intact,intact,DXP,4:00,Short,True,red,05:00,2.000,Below,broken,intact,broken,-1.286,3.286,09:25,09:05,DXP,red,Long,True,13:40,4.643,4.214,3.500,5.786,intact,intact,intact
2009-08-14,Friday,UXP/UX,Long,False,intact,intact,intact,DXP,4:00,Long,False,green,06:10,-0.100,Inside,broken,intact,intact,-3.250,0.100,08:55,08:30,DXP,red,Short,True,10:45,-4.950,-5.375,-1.600,-8.300,intact,intact,intact
2009-08-13,Thursday,RC,Long,True,intact,intact,intact,UXP,4:00,Long,True,green,04:30,6.600,Above,broken,broken,broken,-1.000,6.600,09:25,08:30,RX,red,Long,True,10:50,-2.233,-2.467,0.733,-5.200,intact,broken,broken
2009-08-12,Wednesday,RC,Short,True,intact,intact,broken,DXP,4:00,Long,True,green,04:30,1.765,Above,intact,intact,intact,0.618,2.353,08:45,09:20,UXP,green,NO_CONF,NO_CONF,,3.868,3.588,5.529,2.206,broken,intact,intact
2009-08-11,Tuesday,DXP/DX,Long,False,intact,intact,broken,UXP,4:05,Short,True,green,08:20,-0.800,Inside,broken,intact,intact,-2.100,11.800,09:25,08:30,DXP,red,NO_CONF,NO_CONF,,15.600,15.800,10.000,21.200,broken,intact,intact
2009-08-10,Monday,DXP/DX,Short,False,broken,broken,broken,UXP,5:40,Short,True,green,08:10,0.021,Inside,broken,broken,broken,-1.851,1.085,08:55,09:20,UX,green,Short,True,12:25,-1.106,-1.160,-1.468,-0.745,broken,intact,broken
2009-08-07,Friday,UXP/UX,Short,True,broken,broken,intact,DXP,4:10,Short,True,red,07:30,-0.122,Inside,broken,broken,broken,-3.707,-0.098,08:30,08:30,RX,red,Short,True,14:35,-0.829,-0.463,-2.366,0.707,broken,broken,broken
2009-08-06,Thursday,UXP/UX,Long,False,broken,intact,broken,UXP,5:30,Short,True,green,07:45,-0.319,Inside,broken,intact,broken,-0.725,0.609,09:20,08:35,DX,red,Long,True,13:30,0.935,0.986,-0.029,1.899,broken,broken,broken
2009-08-05,Wednesday,UXP/UX,Short,False,intact,intact,broken,DXP,4:00,Short,False,red,08:00,-0.576,Inside,broken,broken,broken,-1.909,0.121,08:55,09:10,D,red,Short,False,10:30,0.682,0.697,-1.000,2.364,intact,intact,broken
2009-08-04,Tuesday,DXP/DX,Long,False,broken,intact,intact,DX,4:15,Short,True,red,06:45,0.867,Below,broken,broken,broken,-1.467,1.200,08:30,09:05,RX,red,Long,True,10:40,-0.567,-0.500,-1.244,0.111,broken,broken,broken
2009-08-03,Monday,UXP/UX,Long,True,intact,intact,intact,UXP,7:20,Long,True,green,08:15,0.873,Above,intact,intact,intact,0.000,1.364,08:50,09:10,UXP,green,Long,True,13:30,1.200,1.245,1.745,0.655,intact,intact,intact
2009-07-31,Friday,UXP/UX,Long,True,intact,intact,broken,UXP,4:10,Short,True,red,07:20,-0.068,Inside,intact,intact,broken,-0.475,3.627,09:05,08:30,DXP,green,Long,True,10:55,0.686,0.797,0.186,1.186,broken,broken,intact
2009-07-30,Thursday,DXP/DX,Long,True,intact,intact,intact,UXP,4:40,Short,False,green,07:15,-3.387,Above,intact,intact,intact,-5.613,-2.806,08:30,09:20,UXP,green,Long,True,10:30,-5.210,-5.081,-7.097,-3.323,intact,intact,intact
2009-07-29,Wednesday,RC,Long,False,intact,intact,intact,DXP,4:45,Short,True,red,08:25,-0.886,Inside,broken,intact,intact,-1.045,0.955,09:10,08:30,DXP,red,Short,True,10:30,0.739,0.682,0.250,1.227,intact,intact,intact
2009-07-28,Tuesday,RC,Long,False,intact,intact,broken,UXP,4:35,Short,True,green,04:40,7.857,Below,intact,intact,intact,4.857,11.357,09:25,09:00,DXP,red,NO_CONF,NO_CONF,,10.929,11.107,7.143,14.714,intact,intact,intact
2009-07-27,Monday,UXP/UX,Long,True,intact,intact,intact,UXP,6:10,Short,True,red,07:35,1.536,Below,broken,intact,intact,-0.679,1.714,08:35,09:00,DXP,red,Short,True,10:35,1.482,1.375,0.500,2.464,intact,broken,broken
2009-07-24,Friday,UXP/UX,Short,False,intact,intact,intact,UXP,4:00,Long,False,green,08:20,-1.250,Inside,broken,broken,broken,-1.950,0.650,09:05,08:45,RX,green,Long,True,13:25,-0.700,-0.550,0.950,-2.350,intact,broken,intact
2009-07-23,Thursday,UXP/UX,Long,True,intact,intact,broken,UXP,5:45,Short,True,red,06:10,1.048,Below,intact,broken,intact,-0.333,4.429,09:25,08:40,RX,green,Long,True,11:10,-0.524,-0.548,-3.905,2.857,broken,broken,intact
2009-07-22,Wednesday,DXP/DX,Long,True,intact,broken,broken,RX,4:40,Short,True,red,07:45,0.500,Below,intact,intact,broken,0.333,2.472,09:25,08:30,DXP,green,Long,True,10:55,1.097,1.250,0.000,2.194,intact,intact,broken
2009-07-21,Tuesday,UXP/UX,Short,True,intact,intact,broken,DXP,4:00,Long,True,green,05:00,2.442,Above,intact,intact,broken,1.907,3.744,08:45,09:10,UXP,red,Short,True,11:45,2.209,2.140,2.767,1.651,intact,broken,broken
2009-07-20,Monday,RC,Long,True,intact,intact,intact,UXP,4:15,Long,True,green,08:25,-0.386,Inside,broken,broken,broken,-1.068,0.250,09:20,09:00,U,red,Short,True,10:30,-0.432,-0.398,0.023,-0.886,intact,intact,broken
2009-07-17,Friday,UXP/UX,Short,True,intact,intact,broken,DXP,6:20,Long,False,green,08:15,-1.464,Below,broken,intact,intact,-1.929,3.036,08:50,09:25,UXP,green,Long,True,12:45,4.714,4.696,6.679,2.750,broken,intact,intact
2009-07-16,Thursday,UXP/UX,Short,True,broken,intact,intact,DXP,4:00,Short,True,red,07:40,1.486,Below,intact,intact,broken,0.229,2.829,09:20,08:30,DXP,green,Long,True,10:30,0.771,1.114,0.086,1.457,intact,intact,broken
2009-07-15,Wednesday,DXP/DX,Long,True,intact,intact,intact,UXP,4:25,Short,True,green,07:05,0.600,Below,broken,broken,broken,-2.900,0.600,08:30,08:50,UX,green,Short,False,10:40,-1.475,-1.400,-2.000,-0.950,intact,intact,intact
2009-07-14,Tuesday,UXP/UX,Long,True,intact,intact,intact,UX,4:30,Long,True,green,05:50,0.556,Above,broken,broken,broken,-0.622,1.844,09:00,09:15,UX,red,Short,True,10:30,0.300,0.311,0.911,-0.311,intact,intact,broken
2009-07-13,Monday,UXP/UX,Long,False,intact,intact,broken,DXP,4:00,Long,True,green,04:55,2.622,Above,broken,broken,broken,-1.027,3.297,09:20,08:40,RX,red,Long,True,13:10,-1.446,-1.284,0.054,-2.946,broken,intact,broken
2009-07-10,Friday,UXP/UX,Short,True,intact,intact,intact,DXP,4:10,Long,False,red,08:25,-3.563,Below,intact,intact,broken,-3.719,-2.000,09:00,09:25,DX,green,Short,False,11:25,-1.578,-1.609,-0.750,-2.406,intact,intact,intact
2009-07-09,Thursday,DXP/DX,Long,True,intact,intact,intact,UXP,4:10,Long,True,green,07:40,0.447,Above,broken,intact,intact,-1.474,1.447,09:25,08:50,DXP,red,Short,True,11:05,-2.526,-2.263,-1.500,-3.553,intact,broken,broken
2009-07-08,Wednesday,DXP/DX,Short,False,broken,broken,broken,RX,4:00,Short,False,green,06:05,0.375,Below,intact,intact,intact,-0.375,1.469,08:50,09:20,DXP,red,Short,True,10:30,0.297,0.234,0.000,0.594,broken,broken,intact
2009-07-07,Tuesday,RC,Short,False,intact,intact,broken,DXP,4:10,Short,False,red,07:05,-1.946,Above,broken,broken,intact,-2.865,-0.027,09:15,08:35,DX,red,Short,True,11:40,0.703,0.757,-0.432,1.838,broken,intact,intact
